id,company,year,scope,value,category,source,source_link,notes
3169ea38-1d9a-4785-b98c-b805249c2a75,Vienna Insurance Group AG,2019,2,,market_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
332e67f9-971c-4a6e-b50c-e1178906e6ec,BAWAG Group AG,2018,3,1718,,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
70e724c7-ac91-4a1e-8aed-e9aedbd9c4cb,Immofinanz AG,2019,2,42601,market_based,Konzernlagebericht 2023,https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view,
d81db4c7-e520-47d7-a47c-c2f46472c6e7,OMV AG,2018,3,108000000,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/182gQLCoGwui-ed3eUCYJZrtXUtxJ7vqa/view?usp=drive_link,
8b2c12d3-efcf-4e58-87b7-09b2c35176f9,Vienna Insurance Group AG,2019,2,18714,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
7f3b23ff-4267-481f-905f-83d18c2e451f,Immofinanz AG,2019,3,317472,,Konzernlagebericht 2023,https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view,
6d7808cc-c22a-4327-8a8b-24ed3bcfe686,Raiffeisen Bank International AG,2018,2,57613,market_based,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1i1Tl8saG4mGmjW3GUY8jinC36StzqsWC/view?usp=drive_link,
c6adafb7-d6dd-4d5a-9663-51957c954182,Uniqa Insurance Group AG,2018,2,,unclear,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1oFoZkl4EnvUnkdkJcGDnHW5mnIj1dV9X/view?usp=drive_link,
aa44cb43-5c18-40c7-b9fe-560809fef547,BAWAG Group AG,2018,2,7456,location_based,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
2e1529ab-540c-43ab-a9fd-a35460564b64,Andritz AG,2020,2,97669,location_based,Finanzbericht 2021,https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link,
008d4a0b-0730-4de2-8aa5-3a0f7acc8d11,CA Immobilien Anlagen AG,2020,2,35133,location_based,Konzernlagebericht 2022,https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link,
e8c5669e-27ce-4630-b779-15a5d7875ced,Immofinanz AG,2019,2,,unclear,Konzernlagebericht 2023,https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view,
e97b0609-a74d-445d-8e0a-46d4e014a3f7,Do & Co AG,2019,2,,market_based,,,
52e7cbb9-0eb9-451e-a909-324ce107cc9e,STRABAG SE,2019,3,,,Geschäfstbericht 2022,https://drive.google.com/file/d/1fOjD8JMjwB_E2jEyEWtkEmOA_HjBPa-H/view?usp=drive_link,
7b262b8e-9253-44d6-9056-98af9bf9cdd7,Wienerberger AG,2019,3,,,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1oYWE-wYTjWRdp971X_nlkji8pFrYdsg6/view?usp=drive_link,"""Für eine noch einheitlichere Berichterstattung inkludiert Wienerberger, trotz deren ver-
gleichsweise geringen Anteils, nun auch die thermischen Energieträger der Kunststoffrohrproduktion von Wienerberger Piping Solutions. Die Kennzahlen für 2020 wurden entsprechend angepasst."""
81da5a58-f1fc-4a7f-9b1e-24727b8a0185,Verbund AG,2018,2,411000,location_based,integrierter Geschäftsbericht 2018,https://drive.google.com/file/d/1-jShgaeGgvs9cNMUZCT19Vj89GCb-9a-/view?usp=drive_link,
4a39b10e-dcbc-4e8f-9c54-bf938b7f40b0,Mayr-Melnhof Karton AG,2018,1,530000,,Nichtfinanzieller Bericht 2020,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
a7a18abd-f91f-4dd7-b70b-2fe9e14ceb5e,Raiffeisen Bank International AG,2018,2,53825,location_based,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1i1Tl8saG4mGmjW3GUY8jinC36StzqsWC/view?usp=drive_link,
40c60802-46aa-4ac4-9bdf-728c074d687d,Uniqa Insurance Group AG,2019,3,622,,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1oFoZkl4EnvUnkdkJcGDnHW5mnIj1dV9X/view?usp=drive_link,
226439ce-1567-4f03-8bf4-c4521f64c7c1,OMV AG,2019,3,126100000,,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
2ab9ee16-047d-49f1-aab7-9d36993b3f72,Lenzing AG,2019,2,530000,market_based,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link,
b957d1cc-604d-44c1-8798-4fb9e6704695,Mayr-Melnhof Karton AG,2018,2,,unclear,Nichtfinanzieller Bericht 2020,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
1930b676-830e-4ab6-bfd1-dc7b61daa9aa,Voestalpine AG,2018,2,,unclear,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
ed2d91dc-c673-42c9-a231-67a50ecb69a8,Do & Co AG,2019,3,,,,,
6bc194e4-4ec0-4e13-ace7-a9d19c365795,OMV AG,2019,2,,unclear,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
0c599d51-8114-4e2f-a5c2-a47baab84853,Raiffeisen Bank International AG,2019,2,54545,market_based,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1nVXKaf_y_ij6gHfWTIc09et0t2V_Ie8U/view?usp=drive_link,
6a2538ad-14b0-48ba-9680-9b9559d59377,Lenzing AG,2019,1,1100000,,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link,
e0319f97-6920-4ee1-a154-6dc0784f2ce3,Österreichische Post AG,2018,1,54032,,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1wxQHSbttLXLv_0pRmud6Obcg9x1GTrCe/view?usp=drive_link,
6b228493-820d-413e-992b-6cf414d6081a,Raiffeisen Bank International AG,2019,3,41345,,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1nVXKaf_y_ij6gHfWTIc09et0t2V_Ie8U/view?usp=drive_link,
290de43b-d7e6-4ce8-bd52-0cf94d250442,Immofinanz AG,2020,2,,market_based,Nichtfinanzielle Erklärung 2021,https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link,
8b559621-24d6-49b9-8c30-cf6d5339030d,Vienna Insurance Group AG,2019,1,16213,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
c23d5978-5bcc-4db6-8ff0-1e5199f09175,Lenzing AG,2019,2,,unclear,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link,
5e1c99d5-2354-41fb-939b-7e8be08414d2,Uniqa Insurance Group AG,2019,2,5500,location_based,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1oFoZkl4EnvUnkdkJcGDnHW5mnIj1dV9X/view?usp=drive_link,
13fec6e1-af7e-47ab-9da1-b9e792229019,CA Immobilien Anlagen AG,2020,2,36859,market_based,Konzernlagebericht 2022,https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link,
de5ecfd8-4a82-4089-a633-c84ac3eef5fe,Lenzing AG,2019,3,1900000,,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link,
196be29f-7f6c-42ae-839f-995aa6b08efc,Mayr-Melnhof Karton AG,2019,1,530000,,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
2819e797-ee28-471f-8641-e0986d54ffb8,Voestalpine AG,2018,3,10520000,,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
bd535fe0-2eff-4470-b4cb-2671f7bb57f0,AT & S AG,2019,2,,market_based,Nichtfinanzieller Bericht 2019/20,https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link,"(Scope 1+2) standortbasiert angegeben;
Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1;
Geschäftsjahr 2019/2020"
d9e3c2f7-a58b-442d-aa6e-efc9319abdab,Voestalpine AG,2018,1,12680000,,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
6f4d2576-0ace-4b74-a6d4-9b995f14c1c7,Raiffeisen Bank International AG,2019,2,,unclear,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1nVXKaf_y_ij6gHfWTIc09et0t2V_Ie8U/view?usp=drive_link,
91445409-20d3-44f1-8901-7f02ec1e4c70,Wienerberger AG,2019,1,2604000,,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1oYWE-wYTjWRdp971X_nlkji8pFrYdsg6/view?usp=drive_link,"""Für eine noch einheitlichere Berichterstattung inkludiert Wienerberger, trotz deren ver-
gleichsweise geringen Anteils, nun auch die thermischen Energieträger der Kunststoffrohrproduktion von Wienerberger Piping Solutions. Die Kennzahlen für 2020 wurden entsprechend angepasst."""
c3fea5cb-15df-46f1-9ff5-f5afb99c9438,Erste Group Bank AG,2018,3,,,Nichtfinanzieller Bericht 2019,https://drive.google.com/file/d/1TSW4MTtGEHHITOyIoPngSKassxACzqiW/view?usp=drive_link,
f6d89c9e-8329-4ca8-9e0a-457194452a42,Voestalpine AG,2018,2,820000,market_based,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
bdd17c0a-91e1-401a-8161-85492312fe34,CA Immobilien Anlagen AG,2020,2,,unclear,Konzernlagebericht 2022,https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link,
f6a72c2c-ca93-4e16-a7ef-6ba515f32c57,Do & Co AG,2019,2,,unclear,,,
44a609a8-b5f3-44f4-97d8-931e16e14848,Andritz AG,2020,2,,unclear,Finanzbericht 2021,https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link,
b5fd867c-7f81-48c5-83a5-2c76e1331406,EVN AG,2018,1,2726185,,Ganzheitsbericht 2018/19,https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link,
c3b76dfa-5a1a-4891-b2ec-1893fd7e08c0,BAWAG Group AG,2018,2,,market_based,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
6e6c7de1-0ff6-4715-bebb-b5081eb3c814,OMV AG,2019,2,400000,market_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
0d5146d9-1805-4676-b972-6d831539f214,Österreichische Post AG,2019,2,10033,market_based,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1wxQHSbttLXLv_0pRmud6Obcg9x1GTrCe/view?usp=drive_link,
f026960e-b164-4ecd-a5dc-2f46d261bbdf,Verbund AG,2018,2,284000,market_based,integrierter Geschäftsbericht 2018,https://drive.google.com/file/d/1-jShgaeGgvs9cNMUZCT19Vj89GCb-9a-/view?usp=drive_link,
96c6dad4-d98a-4562-be26-bd41c8c1e651,Vienna Insurance Group AG,2019,3,932,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
6d0a7311-308b-4892-aed8-53a2fb082ceb,Immofinanz AG,2020,1,15889,,Nichtfinanzielle Erklärung 2021,https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link,
7b04dd34-7934-48a8-bf1f-8bd8ecc2339c,Raiffeisen Bank International AG,2019,1,7455,,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1nVXKaf_y_ij6gHfWTIc09et0t2V_Ie8U/view?usp=drive_link,
09eecf8a-c8ed-454a-9fe3-3843976ba51e,AT & S AG,2020,2,,market_based,Nichtfinanzieller Bericht 2020/21,https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link,(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021
01f89197-6b6a-43aa-a139-54a1d4a82fc6,Voestalpine AG,2019,2,940000,market_based,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
39f92b0e-411a-4659-9f5e-6b84fcb80c69,Mayr-Melnhof Karton AG,2019,2,,unclear,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
2174a967-1cbb-4a2e-81e2-dc76aedbc3b0,Österreichische Post AG,2019,3,34106,,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1wxQHSbttLXLv_0pRmud6Obcg9x1GTrCe/view?usp=drive_link,
eafcacd8-4357-4600-a942-8f9e0445073d,Andritz AG,2020,1,25939,,Finanzbericht 2021,https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link,
506054e8-e5c7-45bb-a919-14244b3c8ee8,AT & S AG,2020,3,431500,,Nichtfinanzieller Bericht 2020/21,https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link,(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021
f5576b58-c52a-476d-ac55-8a32a4477a2a,Verbund AG,2018,3,327000,,integrierter Geschäftsbericht 2018,https://drive.google.com/file/d/1-jShgaeGgvs9cNMUZCT19Vj89GCb-9a-/view?usp=drive_link,
74a51523-c245-41e7-b20b-ed1e112fcbb6,OMV AG,2019,1,10800000,,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
dfe0a1cc-f63c-4d6c-8088-05d6b997b363,Erste Group Bank AG,2018,2,35114,unclear,Nichtfinanzieller Bericht 2019,https://drive.google.com/file/d/1TSW4MTtGEHHITOyIoPngSKassxACzqiW/view?usp=drive_link,
90932b1e-2836-4b4c-9914-9b9389f1a2f8,Mayr-Melnhof Karton AG,2019,2,,location_based,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
d1861d77-288a-4e49-b207-cb6fe1c7d2db,EVN AG,2018,3,7540215,,Ganzheitsbericht 2018/19,https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link,
150ac94e-86c3-4ddb-acea-bedb6b2bc9c2,Lenzing AG,2020,2,,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP,
f1abe6eb-d38f-45b1-9786-abccb0dd8008,Vienna Insurance Group AG,2019,2,,unclear,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
a0c8b561-9f0b-4151-8e4c-eb0f5e6928f6,Wienerberger AG,2019,2,,market_based,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1oYWE-wYTjWRdp971X_nlkji8pFrYdsg6/view?usp=drive_link,"""Für eine noch einheitlichere Berichterstattung inkludiert Wienerberger, trotz deren ver-
gleichsweise geringen Anteils, nun auch die thermischen Energieträger der Kunststoffrohrproduktion von Wienerberger Piping Solutions. Die Kennzahlen für 2020 wurden entsprechend angepasst."""
29678b82-0f07-41df-8f95-ea3dc2c1971d,Lenzing AG,2020,2,500000,market_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP,
d818d7e6-4854-4be9-bb24-8c257b6ad908,OMV AG,2019,2,,location_based,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
22216f3a-c892-48e1-a401-fae7b778167a,Erste Group Bank AG,2019,2,,market_based,Nichtfinanzieller Bericht 2020,https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing,
04e4783b-71e9-4a05-b6b0-b1c3ee6ad289,Voestalpine AG,2019,2,,unclear,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
0a96a791-612e-496d-83db-db30db062634,Verbund AG,2019,3,704000,,integrierter Geschäftsbericht 2019,https://drive.google.com/file/d/1CB9wgcrnHXRebJBJWYxu54Xqp2CpflvM/view,
991fd515-50f1-41fe-95c6-0d34d60421a3,Schoeller-Bleckmann Oilfield Equipment AG,2018,3,,,,,"seit 2017 gibt es CO2 Zahlen, nach welchem Standard oder welchen Scopes, ist unklar. vermutlich von der Größenordnung Scope 1 und 2 zusammen"
e02d4c42-b0e5-4a19-bc0b-6125d10cd400,Mayr-Melnhof Karton AG,2019,3,,,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
d6f156e2-ec16-4865-bbd8-36e8dc1ab409,EVN AG,2018,2,,unclear,Ganzheitsbericht 2018/19,https://drive.google.com/file/d/19YImxoT1iMkMv3yXnTWgrSWy1cFtG8fg/view?usp=drive_link,
10b6a4db-8246-4b55-9dda-b70683b10995,Schoeller-Bleckmann Oilfield Equipment AG,2019,2,,location_based,,,
c11b9c00-f869-4bdf-bdc7-fa4234bf79db,CA Immobilien Anlagen AG,2020,1,9474,,Konzernlagebericht 2022,https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link,
35f49724-a6f0-493c-abc3-4efc4bc9b21e,OMV AG,2020,1,10900000,,Nachhaltigkeitsbericht 2023,https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link,
9da4833f-40e3-44ed-9153-d79bdce88e1e,Immofinanz AG,2020,3,,,Nichtfinanzielle Erklärung 2021,https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link,
ea3d97a0-2fcf-435e-9fad-3a7c523d850c,Mayr-Melnhof Karton AG,2019,2,,market_based,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
937b7880-c24c-46ec-94d3-85a5cfd1bcc9,Uniqa Insurance Group AG,2019,2,,unclear,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1oFoZkl4EnvUnkdkJcGDnHW5mnIj1dV9X/view?usp=drive_link,
c0faa0ba-f732-4f5c-823e-5cebdc7db0ec,Raiffeisen Bank International AG,2019,2,49708,location_based,Nachhaltigkeitsbericht 2020,https://drive.google.com/file/d/1nVXKaf_y_ij6gHfWTIc09et0t2V_Ie8U/view?usp=drive_link,
04e8c467-34a5-4e19-a91d-273356313a65,EVN AG,2019,2,,unclear,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
000a3981-5c2e-4df2-8f5e-448366013baa,Do & Co AG,2020,1,,,,,
1eaef0be-29ec-49e7-9e6b-e2cbf25fb6f6,Schoeller-Bleckmann Oilfield Equipment AG,2019,3,,,,,
0cbba204-b591-4340-975d-67809278366d,Vienna Insurance Group AG,2020,3,118,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
0d9fa98e-3908-4840-b437-931e9c0ef32c,Mayr-Melnhof Karton AG,2020,3,,,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
41c1d1f0-51fe-41c9-8467-ea0a4473e02f,Vienna Insurance Group AG,2020,2,,market_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
4eb1d23e-3739-46e5-80fb-ce730471f137,Vienna Insurance Group AG,2020,2,15022,location_based,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
cf96192e-1f1b-4f62-ad78-4031f7be9246,BAWAG Group AG,2018,2,,unclear,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
4c508b04-7638-4926-9309-80cd1bac2d42,Schoeller-Bleckmann Oilfield Equipment AG,2019,1,,,,,
4444663c-8f44-4db3-abae-88e9442ed9a5,EVN AG,2019,2,1464940,location_based,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
cf98ec05-f62a-4dac-8623-154938e10fec,Immofinanz AG,2020,2,,unclear,Nichtfinanzielle Erklärung 2021,https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link,
5dc3893b-5572-4c2f-b315-f77bb7fec395,AT & S AG,2020,2,456543,location_based,Nichtfinanzieller Bericht 2020/21,https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link,(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021
6989dd4a-a0b0-4afc-9629-193ef08dd6e5,BAWAG Group AG,2019,2,1652,market_based,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
fad4e87d-5fd9-4da4-b1f4-7ff9a861602d,Immofinanz AG,2020,2,121185,location_based,Nichtfinanzielle Erklärung 2021,https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link,
c68d6f25-1bd8-4bfa-aa09-a8d5da9a0e2d,CA Immobilien Anlagen AG,2020,3,30676,,Konzernlagebericht 2022,https://drive.google.com/file/d/1UA0ubBYCo33_haDn8VYWURhPSLeSY5vu/view?usp=drive_link,
9d34ae51-8b41-4147-8362-f5cac410925c,BAWAG Group AG,2019,2,,unclear,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
4be231df-c7d9-4a6b-aa7d-313404eb37ed,Erste Group Bank AG,2019,1,29950,,Nichtfinanzieller Bericht 2020,https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing,
b93eef0f-6e32-49e5-8c9c-0ad12d8c64f4,Vienna Insurance Group AG,2020,1,13512,,Nachhaltigkeitsbericht 2022,https://drive.google.com/file/d/1XTx3WtuqTuIn02Q4gJLQgueDtODYI9sB/view?usp=drive_link,
c5b6a725-35b6-4c9e-8199-1fbf3e010f38,BAWAG Group AG,2019,1,1405,,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
98714c9c-4a27-4ed1-be53-4136eed035fc,Mayr-Melnhof Karton AG,2020,2,,unclear,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
d061b7c6-4580-4150-8f1d-e865bba91021,Erste Group Bank AG,2019,2,,location_based,Nichtfinanzieller Bericht 2020,https://drive.google.com/file/d/1YwtWhWcgkKUkpUT9jVLGWDR8S9h1PSwc/view?usp=sharing,
d4b76b48-7a4d-4c59-a25e-586675ea6c4f,BAWAG Group AG,2019,2,,location_based,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
a30e84b9-c2a9-4061-a2d0-be375747ea22,Uniqa Insurance Group AG,2019,1,4134,,Nachhaltigkeitsbericht 2019,https://drive.google.com/file/d/1oFoZkl4EnvUnkdkJcGDnHW5mnIj1dV9X/view?usp=drive_link,
9070c86d-6c48-4e62-9b61-c3d1462db2f8,EVN AG,2019,1,1565571,,Ganzheitsbericht 2021/22,https://drive.google.com/drive/u/5/folders/1BAirGchEB_aiI8zDjoG97qMrraFzk2VJ,
a62de46c-be49-4149-bc23-06d1fd12cae6,Mayr-Melnhof Karton AG,2020,1,530000,,Nichtfinanzieller Bericht 2021,https://drive.google.com/file/d/1iZ_G5rzy37pw8DPs9ufrhzisQkouxFk2/view?usp=drive_link,
ff1391a0-f4e8-4c75-8e49-e4e237a6cb3f,BAWAG Group AG,2019,3,3086,,CSR Report 2020,https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link,
05aa63e0-6f27-4693-9806-2774a4ec6776,Voestalpine AG,2019,2,,location_based,Corporate Responsibility Report 2022/23,https://drive.google.com/file/d/1OqTsgQIxBJeU9-prGYeYnW7ItwEq3MCc/view?usp=drive_link,
ed5956f2-aa59-41f3-87c3-916a2649082b,Wienerberger AG,2019,2,,location_based,Nachhaltigkeitsbericht 2021,https://drive.google.com/file/d/1oYWE-wYTjWRdp971X_nlkji8pFrYdsg6/view?usp=drive_link,"""Für eine noch einheitlichere Berichterstattung inkludiert Wienerberger, trotz deren ver-
gleichsweise geringen Anteils, nun auch die thermischen Energieträger der Kunststoffrohrproduktion von Wienerberger Piping Solutions. Die Kennzahlen für 2020 wurden entsprechend angepasst."""
