"company";"value";"year";"scope";"category";"source";"notes";"scope3_notes"
"Andritz AG";;"2015";"1";;;;
"Andritz AG";;"2015";"2";"location_based";;;
"Andritz AG";;"2015";"2";"market_based";;;
"Andritz AG";;"2015";"2";"unclear";;;
"Andritz AG";;"2015";"3";;;;
"Andritz AG";;"2016";"1";;;;
"Andritz AG";;"2016";"2";"location_based";;;
"Andritz AG";;"2016";"2";"market_based";;;
"Andritz AG";;"2016";"2";"unclear";;;
"Andritz AG";;"2016";"3";;;;
"Andritz AG";"23655";"2017";"1";;"https://drive.google.com/file/d/1OXcRpQoK7-LTxMxfFyQpXqq4I_oVFxtT/view?usp=drive_link";;
"Andritz AG";;"2017";"2";"location_based";"https://drive.google.com/file/d/1OXcRpQoK7-LTxMxfFyQpXqq4I_oVFxtT/view?usp=drive_link";;
"Andritz AG";;"2017";"2";"market_based";"https://drive.google.com/file/d/1OXcRpQoK7-LTxMxfFyQpXqq4I_oVFxtT/view?usp=drive_link";;
"Andritz AG";;"2017";"2";"unclear";"https://drive.google.com/file/d/1OXcRpQoK7-LTxMxfFyQpXqq4I_oVFxtT/view?usp=drive_link";;
"Andritz AG";;"2017";"3";;"https://drive.google.com/file/d/1OXcRpQoK7-LTxMxfFyQpXqq4I_oVFxtT/view?usp=drive_link";;
"Andritz AG";"24985";"2018";"1";;"https://drive.google.com/file/d/1QFMW7qOKMUxB7W1wZOGSuHxD9u9AoOhL/view?usp=drive_link";;
"Andritz AG";"68365";"2018";"2";"location_based";"https://drive.google.com/file/d/1QFMW7qOKMUxB7W1wZOGSuHxD9u9AoOhL/view?usp=drive_link";;
"Andritz AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/1QFMW7qOKMUxB7W1wZOGSuHxD9u9AoOhL/view?usp=drive_link";;
"Andritz AG";"68365";"2018";"2";"unclear";"https://drive.google.com/file/d/1QFMW7qOKMUxB7W1wZOGSuHxD9u9AoOhL/view?usp=drive_link";;
"Andritz AG";;"2018";"3";;"https://drive.google.com/file/d/1QFMW7qOKMUxB7W1wZOGSuHxD9u9AoOhL/view?usp=drive_link";;
"Andritz AG";"23160";"2019";"1";;"https://drive.google.com/file/d/1J9113qIf2GFPViBFXSGTUw4_PbAN_ZCM/view?usp=drive_link";;
"Andritz AG";"75798";"2019";"2";"location_based";"https://drive.google.com/file/d/1J9113qIf2GFPViBFXSGTUw4_PbAN_ZCM/view?usp=drive_link";;
"Andritz AG";;"2019";"2";"market_based";"https://drive.google.com/file/d/1J9113qIf2GFPViBFXSGTUw4_PbAN_ZCM/view?usp=drive_link";;
"Andritz AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1J9113qIf2GFPViBFXSGTUw4_PbAN_ZCM/view?usp=drive_link";;
"Andritz AG";;"2019";"3";;"https://drive.google.com/file/d/1J9113qIf2GFPViBFXSGTUw4_PbAN_ZCM/view?usp=drive_link";;
"Andritz AG";"25939";"2020";"1";;"https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link";;
"Andritz AG";"97669";"2020";"2";"location_based";"https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link";;
"Andritz AG";;"2020";"2";"market_based";"https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link";;
"Andritz AG";;"2020";"2";"unclear";"https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link";;
"Andritz AG";;"2020";"3";;"https://drive.google.com/file/d/1sDQsQncZASYZReERLVIAknKQaCqNF1gA/view?usp=drive_link";;
"Andritz AG";"28205";"2021";"1";;"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";;
"Andritz AG";"104513";"2021";"2";"location_based";"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";;
"Andritz AG";;"2021";"2";"market_based";"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";;
"Andritz AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";;
"Andritz AG";;"2021";"3";;"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";;
"Andritz AG";"60906";"2022";"1";;"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";" Da die Verbrauchskennzahlen im Jahr 2022 auf Näherungswerten basieren, da bei Redaktionsschluss nicht alle Zahlen für das 4. Quartal 2022 verfügbar waren,
basieren auch die Emissionswerte auf Näherungswerten. Aus diesem Grund kann es auch zu nachträglichen Anpassungen von Werten der Vorperioden kommen.";
"Andritz AG";"82341";"2022";"2";"location_based";"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";" Da die Verbrauchskennzahlen im Jahr 2022 auf Näherungswerten basieren, da bei Redaktionsschluss nicht alle Zahlen für das 4. Quartal 2022 verfügbar waren,
basieren auch die Emissionswerte auf Näherungswerten. Aus diesem Grund kann es auch zu nachträglichen Anpassungen von Werten der Vorperioden kommen.";
"Andritz AG";;"2022";"2";"market_based";"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";" Da die Verbrauchskennzahlen im Jahr 2022 auf Näherungswerten basieren, da bei Redaktionsschluss nicht alle Zahlen für das 4. Quartal 2022 verfügbar waren,
basieren auch die Emissionswerte auf Näherungswerten. Aus diesem Grund kann es auch zu nachträglichen Anpassungen von Werten der Vorperioden kommen.";
"Andritz AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";" Da die Verbrauchskennzahlen im Jahr 2022 auf Näherungswerten basieren, da bei Redaktionsschluss nicht alle Zahlen für das 4. Quartal 2022 verfügbar waren,
basieren auch die Emissionswerte auf Näherungswerten. Aus diesem Grund kann es auch zu nachträglichen Anpassungen von Werten der Vorperioden kommen.";
"Andritz AG";;"2022";"3";;"https://drive.google.com/file/d/1vTipZMPBuKjMK_0kar4sRRwoC_22lYex/view?usp=drive_link";" Da die Verbrauchskennzahlen im Jahr 2022 auf Näherungswerten basieren, da bei Redaktionsschluss nicht alle Zahlen für das 4. Quartal 2022 verfügbar waren,
basieren auch die Emissionswerte auf Näherungswerten. Aus diesem Grund kann es auch zu nachträglichen Anpassungen von Werten der Vorperioden kommen.";
"Andritz AG";"53194";"2023";"1";;"https://drive.google.com/file/d/14coE4dZm23X30IgU6NdjJ0FuuTHkESTZ/view?usp=drive_link";;
"Andritz AG";;"2023";"2";"location_based";"https://drive.google.com/file/d/14coE4dZm23X30IgU6NdjJ0FuuTHkESTZ/view?usp=drive_link";;
"Andritz AG";;"2023";"2";"market_based";"https://drive.google.com/file/d/14coE4dZm23X30IgU6NdjJ0FuuTHkESTZ/view?usp=drive_link";;
"Andritz AG";"81035";"2023";"2";"unclear";"https://drive.google.com/file/d/14coE4dZm23X30IgU6NdjJ0FuuTHkESTZ/view?usp=drive_link";;
"Andritz AG";;"2023";"3";;"https://drive.google.com/file/d/14coE4dZm23X30IgU6NdjJ0FuuTHkESTZ/view?usp=drive_link";;
"AT & S AG";;"2015";"1";;;;
"AT & S AG";;"2015";"2";"location_based";;;
"AT & S AG";;"2015";"2";"market_based";;;
"AT & S AG";;"2015";"2";"unclear";;;
"AT & S AG";;"2015";"3";;;;
"AT & S AG";;"2016";"1";;;;
"AT & S AG";;"2016";"2";"location_based";;;
"AT & S AG";;"2016";"2";"market_based";;;
"AT & S AG";;"2016";"2";"unclear";;;
"AT & S AG";;"2016";"3";;;;
"AT & S AG";;"2017";"1";;;"https://drive.google.com/file/d/1SmK-5ttFhMu5SHZifN0mZ6WI_Nfs27Yg/view?usp=drive_link";
"AT & S AG";;"2017";"2";"location_based";;"https://drive.google.com/file/d/1SmK-5ttFhMu5SHZifN0mZ6WI_Nfs27Yg/view?usp=drive_link";
"AT & S AG";;"2017";"2";"market_based";;"https://drive.google.com/file/d/1SmK-5ttFhMu5SHZifN0mZ6WI_Nfs27Yg/view?usp=drive_link";
"AT & S AG";;"2017";"2";"unclear";;"https://drive.google.com/file/d/1SmK-5ttFhMu5SHZifN0mZ6WI_Nfs27Yg/view?usp=drive_link";
"AT & S AG";;"2017";"3";;;"https://drive.google.com/file/d/1SmK-5ttFhMu5SHZifN0mZ6WI_Nfs27Yg/view?usp=drive_link";
"AT & S AG";;"2018";"1";;"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"Nachhaltigkeitsbereicht für Geschäftsjahr 2018/2019 fehlt, daher rückwirkende Daten aus NHK 2019/2020; 
Geschäftsjahr 2018/2019";
"AT & S AG";;"2018";"2";"location_based";"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"Nachhaltigkeitsbereicht für Geschäftsjahr 2018/2019 fehlt, daher rückwirkende Daten aus NHK 2019/2020; 
Geschäftsjahr 2018/2019";
"AT & S AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"Nachhaltigkeitsbereicht für Geschäftsjahr 2018/2019 fehlt, daher rückwirkende Daten aus NHK 2019/2020; 
Geschäftsjahr 2018/2019";
"AT & S AG";;"2018";"2";"unclear";"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"Nachhaltigkeitsbereicht für Geschäftsjahr 2018/2019 fehlt, daher rückwirkende Daten aus NHK 2019/2020; 
Geschäftsjahr 2018/2019";
"AT & S AG";"11100";"2018";"3";;"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"Nachhaltigkeitsbereicht für Geschäftsjahr 2018/2019 fehlt, daher rückwirkende Daten aus NHK 2019/2020; 
Geschäftsjahr 2018/2019";
"AT & S AG";"25907";"2019";"1";;"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"(Scope 1+2) standortbasiert angegeben;
Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1;
Geschäftsjahr 2019/2020";
"AT & S AG";"407393";"2019";"2";"location_based";"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"(Scope 1+2) standortbasiert angegeben;
Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1;
Geschäftsjahr 2019/2020";
"AT & S AG";;"2019";"2";"market_based";"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"(Scope 1+2) standortbasiert angegeben;
Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1;
Geschäftsjahr 2019/2020";
"AT & S AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"(Scope 1+2) standortbasiert angegeben;
Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1;
Geschäftsjahr 2019/2020";
"AT & S AG";"402400";"2019";"3";;"https://drive.google.com/file/d/1nXc9V-PWOEOtScestA5QLZ29Y-c5damS/view?usp=drive_link";"(Scope 1+2) standortbasiert angegeben;
Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1;
Geschäftsjahr 2019/2020";
"AT & S AG";"29357";"2020";"1";;"https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link";"(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021";
"AT & S AG";"456543";"2020";"2";"location_based";"https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link";"(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021";
"AT & S AG";;"2020";"2";"market_based";"https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link";"(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021";
"AT & S AG";;"2020";"2";"unclear";"https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link";"(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021";
"AT & S AG";"431500";"2020";"3";;"https://drive.google.com/file/d/1znaKCxZnWN30wNwHUO_homjZnr5jHHmp/view?usp=drive_link";"(Scope 1+2) Emissionen standortbasiert angegeben; Scope 1 Emissionen berechnet durch Addition von (Scope 1+2) + Scope 3 und Multiplikation mit den ausgewiesenen relativen Scope 1 Emissionen (=3.2%); Scope 2 standortbasiert berechnet aus Differenz (Scope 1+2) - Scope 1; Geschäftsjahr 2020/2021";
"AT & S AG";"30700";"2021";"1";;"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link;
https://drive.google.com/file/d/1asYEYwPm4mmjCybXHiAPpMorkQ0d0Ptp/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; (Scope 1+2) Emissionen erstmals marktbasiert angegeben; (Scope 1+2) Emissionen standortbasiert = 552000 t; Geschäftsjahr 2021/2022; Scope 3 Emissionsberechnung hat sich geändert";
"AT & S AG";"552000";"2021";"2";"location_based";"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link;
https://drive.google.com/file/d/1asYEYwPm4mmjCybXHiAPpMorkQ0d0Ptp/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; (Scope 1+2) Emissionen erstmals marktbasiert angegeben; (Scope 1+2) Emissionen standortbasiert = 552000 t; Geschäftsjahr 2021/2022; Scope 3 Emissionsberechnung hat sich geändert";
"AT & S AG";"229000";"2021";"2";"market_based";"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link;
https://drive.google.com/file/d/1asYEYwPm4mmjCybXHiAPpMorkQ0d0Ptp/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; (Scope 1+2) Emissionen erstmals marktbasiert angegeben; (Scope 1+2) Emissionen standortbasiert = 552000 t; Geschäftsjahr 2021/2022; Scope 3 Emissionsberechnung hat sich geändert";
"AT & S AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link;
https://drive.google.com/file/d/1asYEYwPm4mmjCybXHiAPpMorkQ0d0Ptp/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; (Scope 1+2) Emissionen erstmals marktbasiert angegeben; (Scope 1+2) Emissionen standortbasiert = 552000 t; Geschäftsjahr 2021/2022; Scope 3 Emissionsberechnung hat sich geändert";
"AT & S AG";"1603600";"2021";"3";;"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link;
https://drive.google.com/file/d/1asYEYwPm4mmjCybXHiAPpMorkQ0d0Ptp/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; (Scope 1+2) Emissionen erstmals marktbasiert angegeben; (Scope 1+2) Emissionen standortbasiert = 552000 t; Geschäftsjahr 2021/2022; Scope 3 Emissionsberechnung hat sich geändert";
"AT & S AG";"30500";"2022";"1";;"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2022/2023";
"AT & S AG";"546000";"2022";"2";"location_based";"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2022/2023";
"AT & S AG";"193000";"2022";"2";"market_based";"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2022/2023";
"AT & S AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2022/2023";
"AT & S AG";"1599200";"2022";"3";;"https://drive.google.com/file/d/17gpladnOlDPiUrS-2t4gzGz122oaTeqc/view?usp=drive_link";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2022/2023";
"AT & S AG";"32400";"2023";"1";;"https://drive.google.com/file/d/1NZgL0aUhV0v6yvVPESkUJhDk7wRO_oFi/view?usp=sharing";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2023/2024";
"AT & S AG";"348000";"2023";"2";"location_based";"https://drive.google.com/file/d/1NZgL0aUhV0v6yvVPESkUJhDk7wRO_oFi/view?usp=sharing";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2023/2024";
"AT & S AG";"81000";"2023";"2";"market_based";"https://drive.google.com/file/d/1NZgL0aUhV0v6yvVPESkUJhDk7wRO_oFi/view?usp=sharing";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2023/2024";
"AT & S AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/1NZgL0aUhV0v6yvVPESkUJhDk7wRO_oFi/view?usp=sharing";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2023/2024";
"AT & S AG";"1139600";"2023";"3";;"https://drive.google.com/file/d/1NZgL0aUhV0v6yvVPESkUJhDk7wRO_oFi/view?usp=sharing";"Scope 1 Emissionen berechnet aus (Scope 1+2) - Scope 2 marktbasiert; Geschäftsjahr ist 2023/2024";
"BAWAG Group AG";"739";"2015";"1";;"https://drive.google.com/file/d/1ujPGg4sdu83CYyTqLSHvk-Scs0UHtMlo/view?usp=drive_link";"scope 2 ist unklar welche Methode";
"BAWAG Group AG";;"2015";"2";"location_based";"https://drive.google.com/file/d/1ujPGg4sdu83CYyTqLSHvk-Scs0UHtMlo/view?usp=drive_link";"scope 2 ist unklar welche Methode";
"BAWAG Group AG";;"2015";"2";"market_based";"https://drive.google.com/file/d/1ujPGg4sdu83CYyTqLSHvk-Scs0UHtMlo/view?usp=drive_link";"scope 2 ist unklar welche Methode";
"BAWAG Group AG";"6757";"2015";"2";"unclear";"https://drive.google.com/file/d/1ujPGg4sdu83CYyTqLSHvk-Scs0UHtMlo/view?usp=drive_link";"scope 2 ist unklar welche Methode";
"BAWAG Group AG";"519";"2015";"3";;"https://drive.google.com/file/d/1ujPGg4sdu83CYyTqLSHvk-Scs0UHtMlo/view?usp=drive_link";"scope 2 ist unklar welche Methode";
"BAWAG Group AG";"580";"2016";"1";;"https://drive.google.com/file/d/1311GW1mJRB6jx-F5TWmlHJL4TMQTQ57A/view?usp=drive_link";"Achtung hier ist scope 2 aufeinmal location based";
"BAWAG Group AG";"6205";"2016";"2";"location_based";"https://drive.google.com/file/d/1311GW1mJRB6jx-F5TWmlHJL4TMQTQ57A/view?usp=drive_link";"Achtung hier ist scope 2 aufeinmal location based";
"BAWAG Group AG";;"2016";"2";"market_based";"https://drive.google.com/file/d/1311GW1mJRB6jx-F5TWmlHJL4TMQTQ57A/view?usp=drive_link";"Achtung hier ist scope 2 aufeinmal location based";
"BAWAG Group AG";;"2016";"2";"unclear";"https://drive.google.com/file/d/1311GW1mJRB6jx-F5TWmlHJL4TMQTQ57A/view?usp=drive_link";"Achtung hier ist scope 2 aufeinmal location based";
"BAWAG Group AG";"697";"2016";"3";;"https://drive.google.com/file/d/1311GW1mJRB6jx-F5TWmlHJL4TMQTQ57A/view?usp=drive_link";"Achtung hier ist scope 2 aufeinmal location based";
"BAWAG Group AG";"1223";"2017";"1";;"https://drive.google.com/file/d/1LKiivHOoV7xGMvXsRWW4UV269cJD1jxm/view?usp=drive_link";"Achtung hier ist scope 2 auf einmal market based";
"BAWAG Group AG";;"2017";"2";"location_based";"https://drive.google.com/file/d/1LKiivHOoV7xGMvXsRWW4UV269cJD1jxm/view?usp=drive_link";"Achtung hier ist scope 2 auf einmal market based";
"BAWAG Group AG";"6660";"2017";"2";"market_based";"https://drive.google.com/file/d/1LKiivHOoV7xGMvXsRWW4UV269cJD1jxm/view?usp=drive_link";"Achtung hier ist scope 2 auf einmal market based";
"BAWAG Group AG";;"2017";"2";"unclear";"https://drive.google.com/file/d/1LKiivHOoV7xGMvXsRWW4UV269cJD1jxm/view?usp=drive_link";"Achtung hier ist scope 2 auf einmal market based";
"BAWAG Group AG";"1200";"2017";"3";;"https://drive.google.com/file/d/1LKiivHOoV7xGMvXsRWW4UV269cJD1jxm/view?usp=drive_link";"Achtung hier ist scope 2 auf einmal market based";
"BAWAG Group AG";"889";"2018";"1";;"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";"7456";"2018";"2";"location_based";"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";;"2018";"2";"unclear";"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";"1718";"2018";"3";;"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";"1405";"2019";"1";;"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";;"2019";"2";"location_based";"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";"1652";"2019";"2";"market_based";"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";"3086";"2019";"3";;"https://drive.google.com/file/d/1DF2jvb72b4edc8f7WcQFeWREN_Y5_I11/view?usp=drive_link";;
"BAWAG Group AG";"1467";"2020";"1";;"https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link";;
"BAWAG Group AG";"5205";"2020";"2";"location_based";"https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link";;
"BAWAG Group AG";"1725";"2020";"2";"market_based";"https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link";;
"BAWAG Group AG";;"2020";"2";"unclear";"https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link";;
"BAWAG Group AG";"378";"2020";"3";;"https://drive.google.com/file/d/1IjxZ5C9wvg8v3FCbZ2EQ13ETAbvVxRgS/view?usp=drive_link";;
"BAWAG Group AG";"1636";"2021";"1";;"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"3242";"2021";"2";"location_based";"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"1163";"2021";"2";"market_based";"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"114";"2021";"3";;"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"1504";"2022";"1";;"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"3151";"2022";"2";"location_based";"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"1082";"2022";"2";"market_based";"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"182";"2022";"3";;"https://drive.google.com/file/d/1XIHhiZQqP4K6aRx2XXnKQ_NufWpyEb6x/view?usp=drive_link";;
"BAWAG Group AG";"1331";"2023";"1";;"https://drive.google.com/file/d/10NAh0U3GzyP_20OmMUT28wv3jXh2IRIC/view?usp=drive_link";;
"BAWAG Group AG";"2881";"2023";"2";"location_based";"https://drive.google.com/file/d/10NAh0U3GzyP_20OmMUT28wv3jXh2IRIC/view?usp=drive_link";;
