"Region","Schadstoff","Einheit","CRF_Code","CRF_Sektor","Quelle","Datenstand","Jahr","Werte"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2000,"-13629520.69"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2001,"-15647370.17"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2002,"-10020811.78"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2003,"-98198.4"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2004,"-5206154.43"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2005,"-6684281.28"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2006,"-895010.48"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2007,"107797.81"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2008,"977271.97"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2009,"-650592.16"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2010,"-666403.76"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2011,"-682215.35"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2012,"-698026.95"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2013,"-717023.34"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2014,"-736019.73"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2015,"-735470.63"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2016,"-734921.53"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2017,"-734372.42"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2018,"-733823.32"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2019,"-733274.22"
"AT","CO2","t CO2-eq","4 A 1","Forest land remaining forest land","Anfrage UBA","01.12.2022",2020,"-732725.118"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1990,"-3043006.49"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1991,"-3148329.82"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1992,"-3253679.6"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1993,"-3370055.49"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1994,"-3229015.66"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1995,"-3028305.02"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1996,"-2859762.27"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1997,"-2691212.26"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1998,"-2522500.27"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",1999,"-2456931.82"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2000,"-2391368.87"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2001,"-2325811.39"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2002,"-2260112.1"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2003,"-2191494.33"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2004,"-2165200.87"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2005,"-2138909.36"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2006,"-2113515.59"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2007,"-2088121.82"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2008,"-2062728.06"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2009,"-2003276.48"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2010,"-1954573.37"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2011,"-1905870.26"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2012,"-1857167.15"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2013,"-1805094.13"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2014,"-1753021.11"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2015,"-1746962.34"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2016,"-1740903.56"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2017,"-1734844.79"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2018,"-1728786.02"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2019,"-1722727.24"
"AT","CO2","t CO2-eq","4 A 2","Land converted to forest land","Anfrage UBA","01.12.2022",2020,"-1716668.468"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1990,"-17061.2"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1991,"-24354.24"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1992,"-31647.18"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1993,"-38939.82"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1994,"-33697.01"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1995,"-35221.89"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1996,"-62273.29"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1997,"-88667.28"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1998,"-109662.87"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",1999,"-144724.76"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2000,"-186113.44"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2001,"-261515.01"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2002,"-296393.19"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2003,"-305621.77"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2004,"-302173.05"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2005,"-294941.51"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2006,"-287359.67"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2007,"-290463.24"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2008,"-281674.28"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2009,"-288348.28"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2010,"-292182.44"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2011,"-296445.18"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2012,"-304044.99"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2013,"-291582.03"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2014,"-268937.97"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2015,"-199419.07"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2016,"-158815.5"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2017,"-139177"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2018,"-120727.09"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2019,"-103741.8"
"AT","CO2","t CO2-eq","4 B 1","Cropland remaining cropland","Anfrage UBA","01.12.2022",2020,"-63039.193"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1990,"313088.33"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1991,"311986.62"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1992,"308238.57"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1993,"304593.13"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1994,"300084.25"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1995,"273078.11"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1996,"271432.65"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1997,"269856.02"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1998,"268350.69"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",1999,"267398.55"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2000,"266515.26"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2001,"265693.59"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2002,"276405.39"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2003,"275368.4"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2004,"274104.69"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2005,"269197.21"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2006,"272442.39"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2007,"288504.67"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2008,"312789.62"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2009,"308309.56"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2010,"316748.6"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2011,"324916.25"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2012,"329301.24"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2013,"338611.4"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2014,"348638.66"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2015,"368999.65"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2016,"393688.24"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2017,"407242.25"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2018,"415596.78"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2019,"416263.14"
"AT","CO2","t CO2-eq","4 B 2","Land converted to cropland","Anfrage UBA","01.12.2022",2020,"420249.927"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1990,"294261.31"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1991,"294314.72"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1992,"294368.12"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1993,"294421.52"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1994,"294464.86"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1995,"294504.1"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1996,"294541.49"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1997,"294578.87"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1998,"294616.24"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",1999,"294658.39"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2000,"294700.8"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2001,"294743.22"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2002,"294790.75"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2003,"294838.29"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2004,"294875.25"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2005,"294914.12"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2006,"295031.59"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2007,"295155.06"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2008,"295297.38"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2009,"295416.94"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2010,"295536.09"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2011,"295625.77"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2012,"295713.85"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2013,"295803.63"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2014,"295971.28"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2015,"296161.7"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2016,"296344.63"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2017,"296472.92"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2018,"296587.98"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2019,"296702.4"
"AT","CO2","t CO2-eq","4 C 1","Grassland remaining grassland","Anfrage UBA","01.12.2022",2020,"296819.547"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1990,"331133.39"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1991,"325899.64"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1992,"320623.98"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1993,"315590.15"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1994,"315508.43"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1995,"148302.28"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1996,"149944.15"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1997,"151588.43"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1998,"153260.86"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",1999,"152893.79"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2000,"152530.67"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2001,"152171.49"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2002,"359890.67"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2003,"355905.8"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2004,"356645.4"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2005,"357895.64"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2006,"357626.58"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2007,"355968.31"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2008,"350417.48"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2009,"54300.78"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2010,"51215.18"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2011,"49013.75"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2012,"48557.69"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2013,"49451.34"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2014,"49348.55"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2015,"46607.06"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2016,"32810.91"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2017,"23425.1"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2018,"12893.76"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2019,"10345.82"
"AT","CO2","t CO2-eq","4 C 2","Land converted to grassland","Anfrage UBA","01.12.2022",2020,"8150.679"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1990,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1991,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1992,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1993,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1994,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1995,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1996,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1997,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1998,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",1999,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2000,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2001,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2002,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2003,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2004,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2005,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2006,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2007,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2008,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2009,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2010,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2011,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2012,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2013,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2014,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2015,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2016,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2017,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2018,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2019,"0"
"AT","CO2","t CO2-eq","4 D 1","Wetlands remaining Wetlands","Anfrage UBA","01.12.2022",2020,"1970.257"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1990,"42081.04"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1991,"42029.22"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1992,"41974.93"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1993,"41933.3"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1994,"41930.9"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1995,"30313.35"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1996,"35807.84"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1997,"35805.95"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1998,"35805.07"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",1999,"35801.73"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2000,"35798.38"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2001,"35795.04"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2002,"47275.75"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2003,"47272.38"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2004,"47303.33"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2005,"47334.26"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2006,"37203.3"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2007,"39344.66"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2008,"51323.93"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2009,"68129.42"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2010,"68790.49"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2011,"73408.31"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2012,"69776.25"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2013,"101173.75"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2014,"71051.2"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2015,"58518.4"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2016,"77000.72"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2017,"67075.92"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2018,"66136.25"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2019,"59582.03"
