,Schadstoff,CRF_Code,Quelle,Datenstand,Jahr,Werte
3807,CH4,1 A 1 a,OLI,11.02.2023,2021,900.58979
3808,CH4,1 A 1 b,OLI,11.02.2023,1990,52.97801
3809,CH4,1 A 1 b,OLI,11.02.2023,1991,55.40607
3810,CH4,1 A 1 b,OLI,11.02.2023,1992,54.2061
3811,CH4,1 A 1 b,OLI,11.02.2023,1993,61.86672
3812,CH4,1 A 1 b,OLI,11.02.2023,1994,60.85794
3813,CH4,1 A 1 b,OLI,11.02.2023,1995,55.68456
3814,CH4,1 A 1 b,OLI,11.02.2023,1996,65.6841
3815,CH4,1 A 1 b,OLI,11.02.2023,1997,67.2368
3816,CH4,1 A 1 b,OLI,11.02.2023,1998,65.23415
3817,CH4,1 A 1 b,OLI,11.02.2023,1999,56.50353
3818,CH4,1 A 1 b,OLI,11.02.2023,2000,55.94944
3819,CH4,1 A 1 b,OLI,11.02.2023,2001,57.29381
3820,CH4,1 A 1 b,OLI,11.02.2023,2002,69.97675
3821,CH4,1 A 1 b,OLI,11.02.2023,2003,77.53687
3822,CH4,1 A 1 b,OLI,11.02.2023,2004,80.7853
3823,CH4,1 A 1 b,OLI,11.02.2023,2005,79.16832
3824,CH4,1 A 1 b,OLI,11.02.2023,2006,76.79535
3825,CH4,1 A 1 b,OLI,11.02.2023,2007,75.8804
3826,CH4,1 A 1 b,OLI,11.02.2023,2008,74.52537
3827,CH4,1 A 1 b,OLI,11.02.2023,2009,81.44192
3828,CH4,1 A 1 b,OLI,11.02.2023,2010,73.59944
3829,CH4,1 A 1 b,OLI,11.02.2023,2011,74.92865
3830,CH4,1 A 1 b,OLI,11.02.2023,2012,83.44287
3831,CH4,1 A 1 b,OLI,11.02.2023,2013,84.24114
3832,CH4,1 A 1 b,OLI,11.02.2023,2014,80.42656
3833,CH4,1 A 1 b,OLI,11.02.2023,2015,85.83634
3834,CH4,1 A 1 b,OLI,11.02.2023,2016,87.31355
3835,CH4,1 A 1 b,OLI,11.02.2023,2017,81.83068
3836,CH4,1 A 1 b,OLI,11.02.2023,2018,84.18609
3837,CH4,1 A 1 b,OLI,11.02.2023,2019,80.21949
3838,CH4,1 A 1 b,OLI,11.02.2023,2020,80.00782
3839,CH4,1 A 1 b,OLI,11.02.2023,2021,78.52605
3840,CH4,1 A 1 c,OLI,11.02.2023,1990,40.31961
3841,CH4,1 A 1 c,OLI,11.02.2023,1991,40.98969
3842,CH4,1 A 1 c,OLI,11.02.2023,1992,40.42359
3843,CH4,1 A 1 c,OLI,11.02.2023,1993,38.66029
3844,CH4,1 A 1 c,OLI,11.02.2023,1994,39.1706
3845,CH4,1 A 1 c,OLI,11.02.2023,1995,42.04584
3846,CH4,1 A 1 c,OLI,11.02.2023,1996,35.70587
3847,CH4,1 A 1 c,OLI,11.02.2023,1997,36.00334
3848,CH4,1 A 1 c,OLI,11.02.2023,1998,37.35533
3849,CH4,1 A 1 c,OLI,11.02.2023,1999,36.12145
3850,CH4,1 A 1 c,OLI,11.02.2023,2000,36.07381
3851,CH4,1 A 1 c,OLI,11.02.2023,2001,35.42107
3852,CH4,1 A 1 c,OLI,11.02.2023,2002,34.82505
3853,CH4,1 A 1 c,OLI,11.02.2023,2003,34.03858
3854,CH4,1 A 1 c,OLI,11.02.2023,2004,35.43094
3855,CH4,1 A 1 c,OLI,11.02.2023,2005,41.24986
3856,CH4,1 A 1 c,OLI,11.02.2023,2006,42.53815
3857,CH4,1 A 1 c,OLI,11.02.2023,2007,40.37969
3858,CH4,1 A 1 c,OLI,11.02.2023,2008,43.13092
3859,CH4,1 A 1 c,OLI,11.02.2023,2009,47.09462
3860,CH4,1 A 1 c,OLI,11.02.2023,2010,40.90541
3861,CH4,1 A 1 c,OLI,11.02.2023,2011,39.83907
3862,CH4,1 A 1 c,OLI,11.02.2023,2012,46.40293
3863,CH4,1 A 1 c,OLI,11.02.2023,2013,42.578
3864,CH4,1 A 1 c,OLI,11.02.2023,2014,40.48319
3865,CH4,1 A 1 c,OLI,11.02.2023,2015,46.21996
3866,CH4,1 A 1 c,OLI,11.02.2023,2016,46.40312
3867,CH4,1 A 1 c,OLI,11.02.2023,2017,39.51009
3868,CH4,1 A 1 c,OLI,11.02.2023,2018,43.6214
3869,CH4,1 A 1 c,OLI,11.02.2023,2019,46.23432
3870,CH4,1 A 1 c,OLI,11.02.2023,2020,46.29586
3871,CH4,1 A 1 c,OLI,11.02.2023,2021,48.05434
3872,CH4,1 A 2,OLI,11.02.2023,1990,537.51786
3873,CH4,1 A 2,OLI,11.02.2023,1991,584.86218
3874,CH4,1 A 2,OLI,11.02.2023,1992,577.01395
3875,CH4,1 A 2,OLI,11.02.2023,1993,600.68368
3876,CH4,1 A 2,OLI,11.02.2023,1994,600.39961
3877,CH4,1 A 2,OLI,11.02.2023,1995,600.85435
3878,CH4,1 A 2,OLI,11.02.2023,1996,617.28498
3879,CH4,1 A 2,OLI,11.02.2023,1997,641.55094
3880,CH4,1 A 2,OLI,11.02.2023,1998,589.80386
3881,CH4,1 A 2,OLI,11.02.2023,1999,696.38927
3882,CH4,1 A 2,OLI,11.02.2023,2000,645.24893
3883,CH4,1 A 2,OLI,11.02.2023,2001,684.08086
3884,CH4,1 A 2,OLI,11.02.2023,2002,657.63542
3885,CH4,1 A 2,OLI,11.02.2023,2003,706.34579
3886,CH4,1 A 2,OLI,11.02.2023,2004,746.69962
3887,CH4,1 A 2,OLI,11.02.2023,2005,817.24816
3888,CH4,1 A 2,OLI,11.02.2023,2006,847.63163
3889,CH4,1 A 2,OLI,11.02.2023,2007,870.76011
3890,CH4,1 A 2,OLI,11.02.2023,2008,855.81423
3891,CH4,1 A 2,OLI,11.02.2023,2009,827.46003
3892,CH4,1 A 2,OLI,11.02.2023,2010,858.71359
3893,CH4,1 A 2,OLI,11.02.2023,2011,867.63905
3894,CH4,1 A 2,OLI,11.02.2023,2012,897.73447
3895,CH4,1 A 2,OLI,11.02.2023,2013,853.91014
3896,CH4,1 A 2,OLI,11.02.2023,2014,825.8246
3897,CH4,1 A 2,OLI,11.02.2023,2015,823.57965
3898,CH4,1 A 2,OLI,11.02.2023,2016,803.87382
3899,CH4,1 A 2,OLI,11.02.2023,2017,807.97987
3900,CH4,1 A 2,OLI,11.02.2023,2018,789.48205
3901,CH4,1 A 2,OLI,11.02.2023,2019,770.65875
3902,CH4,1 A 2,OLI,11.02.2023,2020,760.5917
3903,CH4,1 A 2,OLI,11.02.2023,2021,775.72121
3904,CH4,1 A 2 a,OLI,11.02.2023,1990,26.77667
3905,CH4,1 A 2 a,OLI,11.02.2023,1991,23.30298
3906,CH4,1 A 2 a,OLI,11.02.2023,1992,19.97108
3907,CH4,1 A 2 a,OLI,11.02.2023,1993,23.248
3908,CH4,1 A 2 a,OLI,11.02.2023,1994,22.75077
3909,CH4,1 A 2 a,OLI,11.02.2023,1995,24.52079
3910,CH4,1 A 2 a,OLI,11.02.2023,1996,28.9211
3911,CH4,1 A 2 a,OLI,11.02.2023,1997,31.59978
3912,CH4,1 A 2 a,OLI,11.02.2023,1998,22.98483
3913,CH4,1 A 2 a,OLI,11.02.2023,1999,23.65415
3914,CH4,1 A 2 a,OLI,11.02.2023,2000,23.88188
3915,CH4,1 A 2 a,OLI,11.02.2023,2001,25.90181
3916,CH4,1 A 2 a,OLI,11.02.2023,2002,28.23649
3917,CH4,1 A 2 a,OLI,11.02.2023,2003,28.64999
3918,CH4,1 A 2 a,OLI,11.02.2023,2004,31.60356
3919,CH4,1 A 2 a,OLI,11.02.2023,2005,31.4194
3920,CH4,1 A 2 a,OLI,11.02.2023,2006,27.95386
3921,CH4,1 A 2 a,OLI,11.02.2023,2007,21.98281
3922,CH4,1 A 2 a,OLI,11.02.2023,2008,24.78478
3923,CH4,1 A 2 a,OLI,11.02.2023,2009,18.99147
3924,CH4,1 A 2 a,OLI,11.02.2023,2010,23.37942
3925,CH4,1 A 2 a,OLI,11.02.2023,2011,26.08387
3926,CH4,1 A 2 a,OLI,11.02.2023,2012,26.49256
3927,CH4,1 A 2 a,OLI,11.02.2023,2013,27.86098
3928,CH4,1 A 2 a,OLI,11.02.2023,2014,26.80969
3929,CH4,1 A 2 a,OLI,11.02.2023,2015,24.17343
3930,CH4,1 A 2 a,OLI,11.02.2023,2016,25.74529
3931,CH4,1 A 2 a,OLI,11.02.2023,2017,26.81986
3932,CH4,1 A 2 a,OLI,11.02.2023,2018,28.58138
3933,CH4,1 A 2 a,OLI,11.02.2023,2019,28.58051
3934,CH4,1 A 2 a,OLI,11.02.2023,2020,28.1501
3935,CH4,1 A 2 a,OLI,11.02.2023,2021,27.56142
3936,CH4,1 A 2 b,OLI,11.02.2023,1990,4.27466
3937,CH4,1 A 2 b,OLI,11.02.2023,1991,3.75911
3938,CH4,1 A 2 b,OLI,11.02.2023,1992,3.11078
3939,CH4,1 A 2 b,OLI,11.02.2023,1993,4.6731
3940,CH4,1 A 2 b,OLI,11.02.2023,1994,6.21802
3941,CH4,1 A 2 b,OLI,11.02.2023,1995,5.78363
3942,CH4,1 A 2 b,OLI,11.02.2023,1996,5.04887
3943,CH4,1 A 2 b,OLI,11.02.2023,1997,6.6637
3944,CH4,1 A 2 b,OLI,11.02.2023,1998,5.9418
3945,CH4,1 A 2 b,OLI,11.02.2023,1999,5.89798
3946,CH4,1 A 2 b,OLI,11.02.2023,2000,5.58227
3947,CH4,1 A 2 b,OLI,11.02.2023,2001,5.30571
3948,CH4,1 A 2 b,OLI,11.02.2023,2002,5.62772
3949,CH4,1 A 2 b,OLI,11.02.2023,2003,5.60354
3950,CH4,1 A 2 b,OLI,11.02.2023,2004,5.68844
3951,CH4,1 A 2 b,OLI,11.02.2023,2005,5.40768
3952,CH4,1 A 2 b,OLI,11.02.2023,2006,5.39395
3953,CH4,1 A 2 b,OLI,11.02.2023,2007,5.98495
3954,CH4,1 A 2 b,OLI,11.02.2023,2008,6.04279
3955,CH4,1 A 2 b,OLI,11.02.2023,2009,5.82633
3956,CH4,1 A 2 b,OLI,11.02.2023,2010,5.16569
3957,CH4,1 A 2 b,OLI,11.02.2023,2011,5.44467
3958,CH4,1 A 2 b,OLI,11.02.2023,2012,5.23446
3959,CH4,1 A 2 b,OLI,11.02.2023,2013,11.6178
3960,CH4,1 A 2 b,OLI,11.02.2023,2014,7.50093
3961,CH4,1 A 2 b,OLI,11.02.2023,2015,7.38201
3962,CH4,1 A 2 b,OLI,11.02.2023,2016,7.40958
3963,CH4,1 A 2 b,OLI,11.02.2023,2017,6.97412
3964,CH4,1 A 2 b,OLI,11.02.2023,2018,6.99425
3965,CH4,1 A 2 b,OLI,11.02.2023,2019,6.61545
3966,CH4,1 A 2 b,OLI,11.02.2023,2020,6.36631
3967,CH4,1 A 2 b,OLI,11.02.2023,2021,6.45179
3968,CH4,1 A 2 c,OLI,11.02.2023,1990,73.06413
3969,CH4,1 A 2 c,OLI,11.02.2023,1991,80.89244
3970,CH4,1 A 2 c,OLI,11.02.2023,1992,92.94375
3971,CH4,1 A 2 c,OLI,11.02.2023,1993,75.30074
3972,CH4,1 A 2 c,OLI,11.02.2023,1994,69.58031
3973,CH4,1 A 2 c,OLI,11.02.2023,1995,73.12272
3974,CH4,1 A 2 c,OLI,11.02.2023,1996,92.03437
3975,CH4,1 A 2 c,OLI,11.02.2023,1997,96.87121
3976,CH4,1 A 2 c,OLI,11.02.2023,1998,84.07319
3977,CH4,1 A 2 c,OLI,11.02.2023,1999,114.96657
3978,CH4,1 A 2 c,OLI,11.02.2023,2000,107.38757
3979,CH4,1 A 2 c,OLI,11.02.2023,2001,94.39306
3980,CH4,1 A 2 c,OLI,11.02.2023,2002,106.71195
3981,CH4,1 A 2 c,OLI,11.02.2023,2003,132.37826
3982,CH4,1 A 2 c,OLI,11.02.2023,2004,144.92756
3983,CH4,1 A 2 c,OLI,11.02.2023,2005,74.28848
3984,CH4,1 A 2 c,OLI,11.02.2023,2006,75.80709
3985,CH4,1 A 2 c,OLI,11.02.2023,2007,69.60022
3986,CH4,1 A 2 c,OLI,11.02.2023,2008,96.9788
3987,CH4,1 A 2 c,OLI,11.02.2023,2009,90.4339
3988,CH4,1 A 2 c,OLI,11.02.2023,2010,113.45675
3989,CH4,1 A 2 c,OLI,11.02.2023,2011,103.46202
3990,CH4,1 A 2 c,OLI,11.02.2023,2012,107.4304
3991,CH4,1 A 2 c,OLI,11.02.2023,2013,93.7129
3992,CH4,1 A 2 c,OLI,11.02.2023,2014,96.03585
3993,CH4,1 A 2 c,OLI,11.02.2023,2015,87.06695
3994,CH4,1 A 2 c,OLI,11.02.2023,2016,95.22618
3995,CH4,1 A 2 c,OLI,11.02.2023,2017,102.71168
3996,CH4,1 A 2 c,OLI,11.02.2023,2018,96.94482
3997,CH4,1 A 2 c,OLI,11.02.2023,2019,90.69865
3998,CH4,1 A 2 c,OLI,11.02.2023,2020,84.61058
3999,CH4,1 A 2 c,OLI,11.02.2023,2021,102.03964
4000,CH4,1 A 2 d,OLI,11.02.2023,1990,199.25432
4001,CH4,1 A 2 d,OLI,11.02.2023,1991,229.29444
4002,CH4,1 A 2 d,OLI,11.02.2023,1992,212.30317
4003,CH4,1 A 2 d,OLI,11.02.2023,1993,246.08121
4004,CH4,1 A 2 d,OLI,11.02.2023,1994,260.64576
4005,CH4,1 A 2 d,OLI,11.02.2023,1995,254.77539
4006,CH4,1 A 2 d,OLI,11.02.2023,1996,225.46523
4007,CH4,1 A 2 d,OLI,11.02.2023,1997,220.6254
4008,CH4,1 A 2 d,OLI,11.02.2023,1998,213.17145
4009,CH4,1 A 2 d,OLI,11.02.2023,1999,228.56917
4010,CH4,1 A 2 d,OLI,11.02.2023,2000,199.08198
4011,CH4,1 A 2 d,OLI,11.02.2023,2001,233.22933
4012,CH4,1 A 2 d,OLI,11.02.2023,2002,201.48402
4013,CH4,1 A 2 d,OLI,11.02.2023,2003,212.80002
4014,CH4,1 A 2 d,OLI,11.02.2023,2004,209.62228
4015,CH4,1 A 2 d,OLI,11.02.2023,2005,260.09457
4016,CH4,1 A 2 d,OLI,11.02.2023,2006,259.73481
4017,CH4,1 A 2 d,OLI,11.02.2023,2007,250.89972
4018,CH4,1 A 2 d,OLI,11.02.2023,2008,231.41799
4019,CH4,1 A 2 d,OLI,11.02.2023,2009,222.34897
4020,CH4,1 A 2 d,OLI,11.02.2023,2010,228.76779
4021,CH4,1 A 2 d,OLI,11.02.2023,2011,229.24204
4022,CH4,1 A 2 d,OLI,11.02.2023,2012,230.75056
4023,CH4,1 A 2 d,OLI,11.02.2023,2013,233.76945
4024,CH4,1 A 2 d,OLI,11.02.2023,2014,219.40655
4025,CH4,1 A 2 d,OLI,11.02.2023,2015,212.45012
4026,CH4,1 A 2 d,OLI,11.02.2023,2016,224.12422
4027,CH4,1 A 2 d,OLI,11.02.2023,2017,224.69884
4028,CH4,1 A 2 d,OLI,11.02.2023,2018,228.13774
4029,CH4,1 A 2 d,OLI,11.02.2023,2019,242.47884
4030,CH4,1 A 2 d,OLI,11.02.2023,2020,222.30177
4031,CH4,1 A 2 d,OLI,11.02.2023,2021,212.59503
4032,CH4,1 A 2 e,OLI,11.02.2023,1990,27.65498
4033,CH4,1 A 2 e,OLI,11.02.2023,1991,29.7903
4034,CH4,1 A 2 e,OLI,11.02.2023,1992,25.42708
4035,CH4,1 A 2 e,OLI,11.02.2023,1993,29.68611
4036,CH4,1 A 2 e,OLI,11.02.2023,1994,27.88856
4037,CH4,1 A 2 e,OLI,11.02.2023,1995,27.006
4038,CH4,1 A 2 e,OLI,11.02.2023,1996,22.8238
4039,CH4,1 A 2 e,OLI,11.02.2023,1997,26.62281
4040,CH4,1 A 2 e,OLI,11.02.2023,1998,23.18961
4041,CH4,1 A 2 e,OLI,11.02.2023,1999,21.12702
4042,CH4,1 A 2 e,OLI,11.02.2023,2000,23.45746
4043,CH4,1 A 2 e,OLI,11.02.2023,2001,25.3552
4044,CH4,1 A 2 e,OLI,11.02.2023,2002,27.49562
4045,CH4,1 A 2 e,OLI,11.02.2023,2003,25.79802
4046,CH4,1 A 2 e,OLI,11.02.2023,2004,26.04544
4047,CH4,1 A 2 e,OLI,11.02.2023,2005,28.01866
4048,CH4,1 A 2 e,OLI,11.02.2023,2006,28.0707
4049,CH4,1 A 2 e,OLI,11.02.2023,2007,27.11132
4050,CH4,1 A 2 e,OLI,11.02.2023,2008,26.48359
4051,CH4,1 A 2 e,OLI,11.02.2023,2009,26.63486
4052,CH4,1 A 2 e,OLI,11.02.2023,2010,28.78487
4053,CH4,1 A 2 e,OLI,11.02.2023,2011,28.4511
4054,CH4,1 A 2 e,OLI,11.02.2023,2012,27.38785
4055,CH4,1 A 2 e,OLI,11.02.2023,2013,19.14132
4056,CH4,1 A 2 e,OLI,11.02.2023,2014,21.49479
4057,CH4,1 A 2 e,OLI,11.02.2023,2015,22.6643
4058,CH4,1 A 2 e,OLI,11.02.2023,2016,19.92637
4059,CH4,1 A 2 e,OLI,11.02.2023,2017,19.37543
4060,CH4,1 A 2 e,OLI,11.02.2023,2018,19.1153
4061,CH4,1 A 2 e,OLI,11.02.2023,2019,18.49637
4062,CH4,1 A 2 e,OLI,11.02.2023,2020,18.64446
4063,CH4,1 A 2 e,OLI,11.02.2023,2021,17.78619
4064,CH4,1 A 2 f,OLI,11.02.2023,1990,101.18424
4065,CH4,1 A 2 f,OLI,11.02.2023,1991,100.23765
4066,CH4,1 A 2 f,OLI,11.02.2023,1992,111.76683
4067,CH4,1 A 2 f,OLI,11.02.2023,1993,102.59087
4068,CH4,1 A 2 f,OLI,11.02.2023,1994,96.58775
4069,CH4,1 A 2 f,OLI,11.02.2023,1995,94.04856
4070,CH4,1 A 2 f,OLI,11.02.2023,1996,103.21652
4071,CH4,1 A 2 f,OLI,11.02.2023,1997,107.02717
4072,CH4,1 A 2 f,OLI,11.02.2023,1998,111.20471
4073,CH4,1 A 2 f,OLI,11.02.2023,1999,94.82397
4074,CH4,1 A 2 f,OLI,11.02.2023,2000,114.40897
4075,CH4,1 A 2 f,OLI,11.02.2023,2001,121.02376
4076,CH4,1 A 2 f,OLI,11.02.2023,2002,114.31416
4077,CH4,1 A 2 f,OLI,11.02.2023,2003,106.56025
4078,CH4,1 A 2 f,OLI,11.02.2023,2004,122.50246
4079,CH4,1 A 2 f,OLI,11.02.2023,2005,136.37891
4080,CH4,1 A 2 f,OLI,11.02.2023,2006,162.36231
4081,CH4,1 A 2 f,OLI,11.02.2023,2007,174.60425
4082,CH4,1 A 2 f,OLI,11.02.2023,2008,174.98522
4083,CH4,1 A 2 f,OLI,11.02.2023,2009,153.93186
4084,CH4,1 A 2 f,OLI,11.02.2023,2010,140.10787
4085,CH4,1 A 2 f,OLI,11.02.2023,2011,140.03729
4086,CH4,1 A 2 f,OLI,11.02.2023,2012,145.9801
4087,CH4,1 A 2 f,OLI,11.02.2023,2013,147.85579
4088,CH4,1 A 2 f,OLI,11.02.2023,2014,156.80522
4089,CH4,1 A 2 f,OLI,11.02.2023,2015,165.39406
4090,CH4,1 A 2 f,OLI,11.02.2023,2016,164.68556
4091,CH4,1 A 2 f,OLI,11.02.2023,2017,165.38598
4092,CH4,1 A 2 f,OLI,11.02.2023,2018,175.92118
4093,CH4,1 A 2 f,OLI,11.02.2023,2019,171.24594
4094,CH4,1 A 2 f,OLI,11.02.2023,2020,167.38431
4095,CH4,1 A 2 f,OLI,11.02.2023,2021,179.21585
4096,CH4,1 A 2 g,OLI,11.02.2023,1990,105.30886
4097,CH4,1 A 2 g,OLI,11.02.2023,1991,117.58526
4098,CH4,1 A 2 g,OLI,11.02.2023,1992,111.49127
4099,CH4,1 A 2 g,OLI,11.02.2023,1993,119.10365
4100,CH4,1 A 2 g,OLI,11.02.2023,1994,116.72845
4101,CH4,1 A 2 g,OLI,11.02.2023,1995,121.59728
4102,CH4,1 A 2 g,OLI,11.02.2023,1996,139.7751
4103,CH4,1 A 2 g,OLI,11.02.2023,1997,152.14086
4104,CH4,1 A 2 g,OLI,11.02.2023,1998,129.23827
4105,CH4,1 A 2 g,OLI,11.02.2023,1999,207.35041
4106,CH4,1 A 2 g,OLI,11.02.2023,2000,171.44879
4107,CH4,1 A 2 g,OLI,11.02.2023,2001,178.87199
4108,CH4,1 A 2 g,OLI,11.02.2023,2002,173.76546
4109,CH4,1 A 2 g,OLI,11.02.2023,2003,194.55571
4110,CH4,1 A 2 g,OLI,11.02.2023,2004,206.30988
4111,CH4,1 A 2 g,OLI,11.02.2023,2005,281.64047
4112,CH4,1 A 2 g,OLI,11.02.2023,2006,288.30891
4113,CH4,1 A 2 g,OLI,11.02.2023,2007,320.57684
4114,CH4,1 A 2 g,OLI,11.02.2023,2008,295.12106
4115,CH4,1 A 2 g,OLI,11.02.2023,2009,309.29264
4116,CH4,1 A 2 g,OLI,11.02.2023,2010,319.05119
4117,CH4,1 A 2 g,OLI,11.02.2023,2011,334.91805
4118,CH4,1 A 2 g,OLI,11.02.2023,2012,354.45854
4119,CH4,1 A 2 g,OLI,11.02.2023,2013,319.95191
4120,CH4,1 A 2 g,OLI,11.02.2023,2014,297.77157
4121,CH4,1 A 2 g,OLI,11.02.2023,2015,304.44878
4122,CH4,1 A 2 g,OLI,11.02.2023,2016,266.75663
4123,CH4,1 A 2 g,OLI,11.02.2023,2017,262.01396
4124,CH4,1 A 2 g,OLI,11.02.2023,2018,233.7874
4125,CH4,1 A 2 g,OLI,11.02.2023,2019,212.54298
4126,CH4,1 A 2 g,OLI,11.02.2023,2020,233.13417
4127,CH4,1 A 2 g,OLI,11.02.2023,2021,230.07129
4128,CH4,1 A 3,OLI,11.02.2023,1990,2969.29781
4129,CH4,1 A 3,OLI,11.02.2023,1991,3017.64275
4130,CH4,1 A 3,OLI,11.02.2023,1992,2711.0457
4131,CH4,1 A 3,OLI,11.02.2023,1993,2431.48972
4132,CH4,1 A 3,OLI,11.02.2023,1994,2204.86946
4133,CH4,1 A 3,OLI,11.02.2023,1995,2004.15704
4134,CH4,1 A 3,OLI,11.02.2023,1996,1773.78536
4135,CH4,1 A 3,OLI,11.02.2023,1997,1570.82726
4136,CH4,1 A 3,OLI,11.02.2023,1998,1534.87681
4137,CH4,1 A 3,OLI,11.02.2023,1999,1354.95187
4138,CH4,1 A 3,OLI,11.02.2023,2000,1253.40088
4139,CH4,1 A 3,OLI,11.02.2023,2001,1216.37144
4140,CH4,1 A 3,OLI,11.02.2023,2002,1238.45033
4141,CH4,1 A 3,OLI,11.02.2023,2003,1227.80525
4142,CH4,1 A 3,OLI,11.02.2023,2004,1171.44537
4143,CH4,1 A 3,OLI,11.02.2023,2005,1110.43737
4144,CH4,1 A 3,OLI,11.02.2023,2006,993.0715
4145,CH4,1 A 3,OLI,11.02.2023,2007,936.04706
4146,CH4,1 A 3,OLI,11.02.2023,2008,841.90015
4147,CH4,1 A 3,OLI,11.02.2023,2009,792.41909
4148,CH4,1 A 3,OLI,11.02.2023,2010,756.85533
4149,CH4,1 A 3,OLI,11.02.2023,2011,714.82552
4150,CH4,1 A 3,OLI,11.02.2023,2012,686.12294
4151,CH4,1 A 3,OLI,11.02.2023,2013,675.27491
4152,CH4,1 A 3,OLI,11.02.2023,2014,662.22158
4153,CH4,1 A 3,OLI,11.02.2023,2015,689.14094
4154,CH4,1 A 3,OLI,11.02.2023,2016,735.24278
4155,CH4,1 A 3,OLI,11.02.2023,2017,791.11002
4156,CH4,1 A 3,OLI,11.02.2023,2018,818.49859
4157,CH4,1 A 3,OLI,11.02.2023,2019,838.77405
4158,CH4,1 A 3,OLI,11.02.2023,2020,737.51714
4159,CH4,1 A 3,OLI,11.02.2023,2021,759.40445
4160,CH4,1 A 3 a,OLI,11.02.2023,1990,2.04098
4161,CH4,1 A 3 a,OLI,11.02.2023,1991,2.15684
4162,CH4,1 A 3 a,OLI,11.02.2023,1992,2.27394
4163,CH4,1 A 3 a,OLI,11.02.2023,1993,2.39229
4164,CH4,1 A 3 a,OLI,11.02.2023,1994,2.50711
4165,CH4,1 A 3 a,OLI,11.02.2023,1995,2.61107
4166,CH4,1 A 3 a,OLI,11.02.2023,1996,3.13869
4167,CH4,1 A 3 a,OLI,11.02.2023,1997,3.67263
4168,CH4,1 A 3 a,OLI,11.02.2023,1998,4.20367
4169,CH4,1 A 3 a,OLI,11.02.2023,1999,4.16675
4170,CH4,1 A 3 a,OLI,11.02.2023,2000,4.84446
4171,CH4,1 A 3 a,OLI,11.02.2023,2001,3.97686
4172,CH4,1 A 3 a,OLI,11.02.2023,2002,4.14871
4173,CH4,1 A 3 a,OLI,11.02.2023,2003,4.06073
4174,CH4,1 A 3 a,OLI,11.02.2023,2004,4.3504
4175,CH4,1 A 3 a,OLI,11.02.2023,2005,4.15055
4176,CH4,1 A 3 a,OLI,11.02.2023,2006,4.93537
4177,CH4,1 A 3 a,OLI,11.02.2023,2007,5.0392
4178,CH4,1 A 3 a,OLI,11.02.2023,2008,5.59436
4179,CH4,1 A 3 a,OLI,11.02.2023,2009,5.15002
4180,CH4,1 A 3 a,OLI,11.02.2023,2010,4.9032
4181,CH4,1 A 3 a,OLI,11.02.2023,2011,4.27891
4182,CH4,1 A 3 a,OLI,11.02.2023,2012,4.27144
4183,CH4,1 A 3 a,OLI,11.02.2023,2013,4.26203
4184,CH4,1 A 3 a,OLI,11.02.2023,2014,3.88182
4185,CH4,1 A 3 a,OLI,11.02.2023,2015,3.77636
4186,CH4,1 A 3 a,OLI,11.02.2023,2016,0.97672
4187,CH4,1 A 3 a,OLI,11.02.2023,2017,0.86412
4188,CH4,1 A 3 a,OLI,11.02.2023,2018,1.34672
4189,CH4,1 A 3 a,OLI,11.02.2023,2019,1.44454
4190,CH4,1 A 3 a,OLI,11.02.2023,2020,0.98163
4191,CH4,1 A 3 a,OLI,11.02.2023,2021,1.04019
4192,CH4,1 A 3 b,OLI,11.02.2023,1990,2920.48029
4193,CH4,1 A 3 b,OLI,11.02.2023,1991,2969.39673
4194,CH4,1 A 3 b,OLI,11.02.2023,1992,2662.86535
4195,CH4,1 A 3 b,OLI,11.02.2023,1993,2383.62285
4196,CH4,1 A 3 b,OLI,11.02.2023,1994,2157.31641
4197,CH4,1 A 3 b,OLI,11.02.2023,1995,1957.30649
4198,CH4,1 A 3 b,OLI,11.02.2023,1996,1727.58393
4199,CH4,1 A 3 b,OLI,11.02.2023,1997,1524.81254
4200,CH4,1 A 3 b,OLI,11.02.2023,1998,1486.9273
4201,CH4,1 A 3 b,OLI,11.02.2023,1999,1305.9874
4202,CH4,1 A 3 b,OLI,11.02.2023,2000,1206.17599
4203,CH4,1 A 3 b,OLI,11.02.2023,2001,1167.86625
4204,CH4,1 A 3 b,OLI,11.02.2023,2002,1194.73788
4205,CH4,1 A 3 b,OLI,11.02.2023,2003,1182.74673
4206,CH4,1 A 3 b,OLI,11.02.2023,2004,1126.83444
4207,CH4,1 A 3 b,OLI,11.02.2023,2005,1066.85011
4208,CH4,1 A 3 b,OLI,11.02.2023,2006,948.37434
4209,CH4,1 A 3 b,OLI,11.02.2023,2007,892.67346
4210,CH4,1 A 3 b,OLI,11.02.2023,2008,800.05888
4211,CH4,1 A 3 b,OLI,11.02.2023,2009,753.21528
4212,CH4,1 A 3 b,OLI,11.02.2023,2010,719.12114
4213,CH4,1 A 3 b,OLI,11.02.2023,2011,677.70278
4214,CH4,1 A 3 b,OLI,11.02.2023,2012,652.42833
4215,CH4,1 A 3 b,OLI,11.02.2023,2013,640.5498
4216,CH4,1 A 3 b,OLI,11.02.2023,2014,630.50997
4217,CH4,1 A 3 b,OLI,11.02.2023,2015,657.67616
4218,CH4,1 A 3 b,OLI,11.02.2023,2016,707.15864
4219,CH4,1 A 3 b,OLI,11.02.2023,2017,762.84192
